,Year,Jurisdiction,Category,Type,Stream,Management,Fate,Tonnes
12325,2008,WA,Hazardous,Oils,Total,Other disposal,Disposal,2
12326,2008,WA,Hazardous,Oils,Total,Recycling,Recycling,63274
12327,2008,WA,Hazardous,Oils,Total,Treatment,Unknown,26796
12328,2008,WA,Hazardous,Organic chemicals,C&I,Recycling,Recycling,90
12329,2008,WA,Hazardous,Organic chemicals,C&I,Treatment,Unknown,386
12330,2008,WA,Hazardous,Organic chemicals,Total,Recycling,Recycling,90
12331,2008,WA,Hazardous,Organic chemicals,Total,Treatment,Unknown,386
12332,2008,WA,Hazardous,Organic solvents,C&I,Other disposal,Disposal,1
12333,2008,WA,Hazardous,Organic solvents,C&I,Recycling,Recycling,815
12334,2008,WA,Hazardous,Organic solvents,C&I,Treatment,Unknown,2511
12335,2008,WA,Hazardous,Organic solvents,Total,Other disposal,Disposal,1
12336,2008,WA,Hazardous,Organic solvents,Total,Recycling,Recycling,815
12337,2008,WA,Hazardous,Organic solvents,Total,Treatment,Unknown,2511
12338,2008,WA,Hazardous,Other,C&I,Landfill,Disposal,38454
12339,2008,WA,Hazardous,Other,C&I,Other disposal,Disposal,1019
12340,2008,WA,Hazardous,Other,C&I,Recycling,Recycling,35004
12341,2008,WA,Hazardous,Other,C&I,Treatment,Unknown,6519
12342,2008,WA,Hazardous,Other,Total,Landfill,Disposal,38454
12343,2008,WA,Hazardous,Other,Total,Other disposal,Disposal,1019
12344,2008,WA,Hazardous,Other,Total,Recycling,Recycling,35004
12345,2008,WA,Hazardous,Other,Total,Treatment,Unknown,6519
12346,2008,WA,Hazardous,Other miscellaneous,C&I,Landfill,Disposal,15
12347,2008,WA,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,133
12348,2008,WA,Hazardous,Other miscellaneous,Total,Landfill,Disposal,15
12349,2008,WA,Hazardous,Other miscellaneous,Total,Treatment,Unknown,133
12350,2008,WA,Hazardous,Other soil/sludges,C&I,Recycling,Recycling,145
12351,2008,WA,Hazardous,Other soil/sludges,C&I,Treatment,Unknown,2675
12352,2008,WA,Hazardous,Other soil/sludges,Total,Recycling,Recycling,145
12353,2008,WA,Hazardous,Other soil/sludges,Total,Treatment,Unknown,2675
12354,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,1556
12355,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,20
12356,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,64
12357,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,1556
12358,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,20
12359,2008,WA,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,64
12360,2008,WA,Hazardous,Pesticides,C&I,Treatment,Unknown,1061
12361,2008,WA,Hazardous,Pesticides,Total,Treatment,Unknown,1061
12362,2008,WA,Hazardous,Plating & heat treatment,C&I,Treatment,Unknown,129
12363,2008,WA,Hazardous,Plating & heat treatment,Total,Treatment,Unknown,129
12364,2008,WA,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,10949
12365,2008,WA,Hazardous,Tyres,C&I,Landfill,Disposal,44406
12366,2008,WA,Hazardous,Tyres,C&I,Recycling,Recycling,5475
12367,2008,WA,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,10949
12368,2008,WA,Hazardous,Tyres,Total,Landfill,Disposal,44406
12369,2008,WA,Hazardous,Tyres,Total,Recycling,Recycling,5475
12370,2008,WA,Masonry materials,Asphalt,Total,Recycling,Recycling,24896
12371,2008,WA,Masonry materials,Bricks,Total,Recycling,Recycling,15684
12372,2008,WA,Masonry materials,Concrete,Total,Recycling,Recycling,199035
12373,2008,WA,Masonry materials,Rubble (incl. non-haz. foundry sands),Total,Recycling,Recycling,180925
12374,2008,WA,Metals,Aluminium,Total,Recycling,Recycling,17419
12375,2008,WA,Metals,Non-ferrous metals (excl. aluminium),Total,Recycling,Recycling,12621
12376,2008,WA,Metals,Steel,Total,Recycling,Recycling,345144
12377,2008,WA,Organics,Food organics,C&I,Landfill,Disposal,198718
12378,2008,WA,Organics,Food organics,C&I,Landfill,Energy recovery,41518
12379,2008,WA,Organics,Food organics,MSW,Landfill,Disposal,356499
12380,2008,WA,Organics,Food organics,MSW,Landfill,Energy recovery,74483
12381,2008,WA,Organics,Food organics,Total,Landfill,Disposal,555217
12382,2008,WA,Organics,Food organics,Total,Landfill,Energy recovery,116000
12383,2008,WA,Organics,Food organics,Total,Recycling,Recycling,7177
12384,2008,WA,Organics,Garden organics,C&D,Landfill,Disposal,34070
12385,2008,WA,Organics,Garden organics,C&D,Landfill,Energy recovery,1731
12386,2008,WA,Organics,Garden organics,C&I,Landfill,Disposal,42534
12387,2008,WA,Organics,Garden organics,C&I,Landfill,Energy recovery,2161
12388,2008,WA,Organics,Garden organics,MSW,Landfill,Disposal,193354
12389,2008,WA,Organics,Garden organics,MSW,Landfill,Energy recovery,9823
12390,2008,WA,Organics,Garden organics,Total,Landfill,Disposal,269958
12391,2008,WA,Organics,Garden organics,Total,Landfill,Energy recovery,13715
12392,2008,WA,Organics,Garden organics,Total,Recycling,Recycling,221125
12393,2008,WA,Organics,Other organics,MSW,Landfill,Disposal,46427
12394,2008,WA,Organics,Other organics,MSW,Landfill,Energy recovery,2828
12395,2008,WA,Organics,Other organics,Total,Landfill,Disposal,46427
12396,2008,WA,Organics,Other organics,Total,Landfill,Energy recovery,2828
12397,2008,WA,Organics,Other organics,Total,Recycling,Recycling,157943
12398,2008,WA,Organics,Timber,C&D,Landfill,Disposal,96476
12399,2008,WA,Organics,Timber,C&D,Landfill,Energy recovery,10927
12400,2008,WA,Organics,Timber,C&I,Landfill,Disposal,125462
12401,2008,WA,Organics,Timber,C&I,Landfill,Energy recovery,14210
12402,2008,WA,Organics,Timber,MSW,Landfill,Disposal,11061
12403,2008,WA,Organics,Timber,MSW,Landfill,Energy recovery,1253
12404,2008,WA,Organics,Timber,Total,Landfill,Disposal,232999
12405,2008,WA,Organics,Timber,Total,Landfill,Energy recovery,26390
12406,2008,WA,Organics,Timber,Total,Recycling,Recycling,16677
12407,2008,WA,Paper & cardboard,Cardboard,Total,Recycling,Recycling,121786
12408,2008,WA,Paper & cardboard,Liquid paperboard,Total,Recycling,Recycling,750
12409,2008,WA,Paper & cardboard,Newsprint & magazines,Total,Recycling,Recycling,81576
12410,2008,WA,Paper & cardboard,Office paper,Total,Recycling,Recycling,26915
12411,2008,WA,Plastics,High density polyethylene (HDPE),Total,Recycling,Recycling,6700
12412,2008,WA,Plastics,Low density polyethylene (LDPE),Total,Recycling,Recycling,3685
12413,2008,WA,Plastics,Other plastics,Total,Recycling,Recycling,1117
12414,2008,WA,Plastics,Polyethylene terephthalate (PET),Total,Recycling,Recycling,3751
12415,2008,WA,Plastics,Polypropylene (PP),Total,Recycling,Recycling,2983
12416,2008,WA,Plastics,Polystyrene (PS),Total,Recycling,Recycling,530
12417,2008,WA,Plastics,Polyvinyl chloride (PVC),Total,Recycling,Recycling,652
12418,2008,WA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Total,Recycling,Recycling,10272
12419,2008,WA,"Textiles, leather & rubber (excl. tyres)",Textiles,Total,Recycling,Recycling,41089
12420,2006,ACT,Glass,Glass,C&D,Landfill,Disposal,283
12421,2006,ACT,Glass,Glass,C&I,Landfill,Disposal,2805
12422,2006,ACT,Glass,Glass,MSW,Landfill,Disposal,4593
12423,2006,ACT,Glass,Glass,Total,Landfill,Disposal,7681
12424,2006,ACT,Glass,Glass,Total,Recycling,Recycling,11790
12425,2006,ACT,Hazardous,Alkalis,C&I,Recycling,Recycling,1
12426,2006,ACT,Hazardous,Alkalis,Total,Recycling,Recycling,1
12427,2006,ACT,Hazardous,Asbestos,C&D,Landfill,Disposal,201
12428,2006,ACT,Hazardous,Asbestos,C&I,Landfill,Disposal,171
12429,2006,ACT,Hazardous,Asbestos,Total,Landfill,Disposal,372
12430,2006,ACT,Hazardous,Clinical & pharmaceutical,C&I,Landfill,Disposal,27
12431,2006,ACT,Hazardous,Clinical & pharmaceutical,C&I,Other disposal,Disposal,96
12432,2006,ACT,Hazardous,Clinical & pharmaceutical,C&I,Recycling,Recycling,1
12433,2006,ACT,Hazardous,Clinical & pharmaceutical,C&I,Treatment,Unknown,75
12434,2006,ACT,Hazardous,Clinical & pharmaceutical,Total,Landfill,Disposal,27
12435,2006,ACT,Hazardous,Clinical & pharmaceutical,Total,Other disposal,Disposal,96
12436,2006,ACT,Hazardous,Clinical & pharmaceutical,Total,Recycling,Recycling,1
12437,2006,ACT,Hazardous,Clinical & pharmaceutical,Total,Treatment,Unknown,75
12438,2006,ACT,Hazardous,Contaminated soils,C&D,Landfill,Disposal,154
12439,2006,ACT,Hazardous,Contaminated soils,C&D,Recycling,Recycling,8
12440,2006,ACT,Hazardous,Contaminated soils,C&D,Treatment,Unknown,16
12441,2006,ACT,Hazardous,Contaminated soils,C&I,Landfill,Disposal,60
12442,2006,ACT,Hazardous,Contaminated soils,C&I,Recycling,Recycling,3
12443,2006,ACT,Hazardous,Contaminated soils,C&I,Treatment,Unknown,6
12444,2006,ACT,Hazardous,Contaminated soils,Total,Landfill,Disposal,214
12445,2006,ACT,Hazardous,Contaminated soils,Total,Recycling,Recycling,11
12446,2006,ACT,Hazardous,Contaminated soils,Total,Treatment,Unknown,22
12447,2006,ACT,Hazardous,Food-derived hazardous wastes,C&I,Landfill,Disposal,49
12448,2006,ACT,Hazardous,Food-derived hazardous wastes,C&I,Recycling,Recycling,3655
12449,2006,ACT,Hazardous,Food-derived hazardous wastes,C&I,Treatment,Unknown,1002
12450,2006,ACT,Hazardous,Food-derived hazardous wastes,Total,Landfill,Disposal,49
12451,2006,ACT,Hazardous,Food-derived hazardous wastes,Total,Recycling,Recycling,3655
12452,2006,ACT,Hazardous,Food-derived hazardous wastes,Total,Treatment,Unknown,1002
12453,2006,ACT,Hazardous,Inorganic chemicals,C&I,Landfill,Disposal,26
12454,2006,ACT,Hazardous,Inorganic chemicals,C&I,Recycling,Recycling,202
12455,2006,ACT,Hazardous,Inorganic chemicals,C&I,Treatment,Unknown,54
12456,2006,ACT,Hazardous,Inorganic chemicals,Total,Landfill,Disposal,26
12457,2006,ACT,Hazardous,Inorganic chemicals,Total,Recycling,Recycling,202
12458,2006,ACT,Hazardous,Inorganic chemicals,Total,Treatment,Unknown,54
12459,2006,ACT,Hazardous,Oils,C&I,Landfill,Disposal,4
12460,2006,ACT,Hazardous,Oils,C&I,Recycling,Recycling,954
12461,2006,ACT,Hazardous,Oils,C&I,Treatment,Unknown,218
12462,2006,ACT,Hazardous,Oils,Total,Landfill,Disposal,4
12463,2006,ACT,Hazardous,Oils,Total,Recycling,Recycling,954
12464,2006,ACT,Hazardous,Oils,Total,Treatment,Unknown,218
12465,2006,ACT,Hazardous,Organic chemicals,C&I,Landfill,Disposal,2
12466,2006,ACT,Hazardous,Organic chemicals,C&I,Recycling,Recycling,5
12467,2006,ACT,Hazardous,Organic chemicals,C&I,Treatment,Unknown,17
12468,2006,ACT,Hazardous,Organic chemicals,Total,Landfill,Disposal,2
12469,2006,ACT,Hazardous,Organic chemicals,Total,Recycling,Recycling,5
12470,2006,ACT,Hazardous,Organic chemicals,Total,Treatment,Unknown,17
12471,2006,ACT,Hazardous,Organic solvents,C&I,Recycling,Recycling,9
12472,2006,ACT,Hazardous,Organic solvents,C&I,Treatment,Unknown,9
12473,2006,ACT,Hazardous,Organic solvents,Total,Recycling,Recycling,9
12474,2006,ACT,Hazardous,Organic solvents,Total,Treatment,Unknown,9
12475,2006,ACT,Hazardous,Other miscellaneous,C&I,Landfill,Disposal,5
12476,2006,ACT,Hazardous,Other miscellaneous,C&I,Recycling,Recycling,8
12477,2006,ACT,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,35
12478,2006,ACT,Hazardous,Other miscellaneous,Total,Landfill,Disposal,5
12479,2006,ACT,Hazardous,Other miscellaneous,Total,Recycling,Recycling,8
12480,2006,ACT,Hazardous,Other miscellaneous,Total,Treatment,Unknown,35
12481,2006,ACT,Hazardous,Other soil/sludges,C&I,Landfill,Disposal,5
12482,2006,ACT,Hazardous,Other soil/sludges,C&I,Recycling,Recycling,3
12483,2006,ACT,Hazardous,Other soil/sludges,C&I,Treatment,Unknown,3
12484,2006,ACT,Hazardous,Other soil/sludges,Total,Landfill,Disposal,5
12485,2006,ACT,Hazardous,Other soil/sludges,Total,Recycling,Recycling,3
12486,2006,ACT,Hazardous,Other soil/sludges,Total,Treatment,Unknown,3
12487,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,28
12488,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,12
12489,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,11
12490,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,28
12491,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,12
12492,2006,ACT,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,11
12493,2006,ACT,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,922
12494,2006,ACT,Hazardous,Tyres,C&I,Landfill,Disposal,2022
12495,2006,ACT,Hazardous,Tyres,C&I,Recycling,Recycling,348
12496,2006,ACT,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,922
12497,2006,ACT,Hazardous,Tyres,Total,Landfill,Disposal,2022
12498,2006,ACT,Hazardous,Tyres,Total,Recycling,Recycling,348
12499,2006,ACT,Metals,Aluminium,Total,Recycling,Recycling,1376
12500,2006,ACT,Metals,Steel,Total,Recycling,Recycling,30160
12501,2006,ACT,Organics,Food organics,C&D,Landfill,Disposal,513
12502,2006,ACT,Organics,Food organics,C&D,Landfill,Energy recovery,275
12503,2006,ACT,Organics,Food organics,C&I,Landfill,Disposal,5731
12504,2006,ACT,Organics,Food organics,C&I,Landfill,Energy recovery,3070
12505,2006,ACT,Organics,Food organics,MSW,Landfill,Disposal,30174
12506,2006,ACT,Organics,Food organics,MSW,Landfill,Energy recovery,16161
12507,2006,ACT,Organics,Food organics,Total,Landfill,Disposal,36418
12508,2006,ACT,Organics,Food organics,Total,Landfill,Energy recovery,19505
12509,2006,ACT,Organics,Garden organics,C&D,Landfill,Disposal,417
12510,2006,ACT,Organics,Garden organics,C&D,Landfill,Energy recovery,24
12511,2006,ACT,Organics,Garden organics,C&I,Landfill,Disposal,9608
12512,2006,ACT,Organics,Garden organics,C&I,Landfill,Energy recovery,547
12513,2006,ACT,Organics,Garden organics,MSW,Landfill,Disposal,8141
12514,2006,ACT,Organics,Garden organics,MSW,Landfill,Energy recovery,464
12515,2006,ACT,Organics,Garden organics,Total,Landfill,Disposal,18165
12516,2006,ACT,Organics,Garden organics,Total,Landfill,Energy recovery,1034
12517,2006,ACT,Organics,Garden organics,Total,Recycling,Recycling,198630
12518,2006,ACT,Organics,Other organics,C&D,Landfill,Disposal,57
12519,2006,ACT,Organics,Other organics,C&D,Landfill,Energy recovery,6
12520,2006,ACT,Organics,Other organics,C&I,Landfill,Disposal,956
12521,2006,ACT,Organics,Other organics,C&I,Landfill,Energy recovery,107
12522,2006,ACT,Organics,Other organics,MSW,Landfill,Disposal,4025
12523,2006,ACT,Organics,Other organics,MSW,Landfill,Energy recovery,452
12524,2006,ACT,Organics,Other organics,Total,Landfill,Disposal,5038
12525,2006,ACT,Organics,Other organics,Total,Landfill,Energy recovery,565
12526,2006,ACT,Organics,Timber,C&D,Landfill,Disposal,3477
12527,2006,ACT,Organics,Timber,C&D,Landfill,Energy recovery,365
12528,2006,ACT,Organics,Timber,C&I,Landfill,Disposal,5952
12529,2006,ACT,Organics,Timber,C&I,Landfill,Energy recovery,625
12530,2006,ACT,Organics,Timber,MSW,Landfill,Disposal,1473
12531,2006,ACT,Organics,Timber,MSW,Landfill,Energy recovery,155
12532,2006,ACT,Organics,Timber,Total,Landfill,Disposal,10902
12533,2006,ACT,Organics,Timber,Total,Landfill,Energy recovery,1144
12534,2006,ACT,Organics,Timber,Total,Recycling,Recycling,31036
12535,2006,ACT,Other,Other unclassified materials,Total,Recycling,Recycling,604
12536,2006,ACT,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Total,Recycling,Recycling,801
12537,2006,ACT,"Textiles, leather & rubber (excl. tyres)",Textiles,Total,Recycling,Recycling,3204
12538,2006,NSW,Ash,Ash,C&I,Other disposal,Long-term storage,3741825
12539,2006,NSW,Ash,Ash,C&I,Recycling,Recycling,2862856
12540,2006,NSW,Ash,Ash,Total,Other disposal,Long-term storage,3741825
12541,2006,NSW,Ash,Ash,Total,Recycling,Recycling,2862856
12542,2006,NSW,Biosolids,Biosolids,C&I,Other disposal,Disposal,75343
12543,2006,NSW,Biosolids,Biosolids,C&I,Recycling,Recycling,297408
12544,2006,NSW,Biosolids,Biosolids,Total,Other disposal,Disposal,75343
12545,2006,NSW,Biosolids,Biosolids,Total,Recycling,Recycling,297408
12546,2006,NSW,Glass,Glass,C&D,Landfill,Disposal,3626
12547,2006,NSW,Glass,Glass,C&D,Recycling,Recycling,6827
12548,2006,NSW,Glass,Glass,C&I,Landfill,Disposal,44331
12549,2006,NSW,Glass,Glass,C&I,Recycling,Recycling,74170
12550,2006,NSW,Glass,Glass,MSW,Landfill,Disposal,94801
12551,2006,NSW,Glass,Glass,MSW,Recycling,Recycling,276801
12552,2006,NSW,Glass,Glass,Total,Landfill,Disposal,142758
12553,2006,NSW,Glass,Glass,Total,Recycling,Recycling,357798
12554,2006,NSW,Hazardous,Acids,C&I,Treatment,Unknown,15496
12555,2006,NSW,Hazardous,Acids,Total,Treatment,Unknown,15496
12556,2006,NSW,Hazardous,Alkalis,C&I,Treatment,Unknown,17589
12557,2006,NSW,Hazardous,Alkalis,Total,Treatment,Unknown,17589
12558,2006,NSW,Hazardous,Asbestos,C&D,Landfill,Disposal,112421
12559,2006,NSW,Hazardous,Asbestos,C&I,Landfill,Disposal,95766
12560,2006,NSW,Hazardous,Asbestos,Total,Landfill,Disposal,208187
12561,2006,NSW,Hazardous,Clinical & pharmaceutical,C&I,Other disposal,Disposal,2543
12562,2006,NSW,Hazardous,Clinical & pharmaceutical,C&I,Treatment,Unknown,8845
12563,2006,NSW,Hazardous,Clinical & pharmaceutical,Total,Other disposal,Disposal,2543
12564,2006,NSW,Hazardous,Clinical & pharmaceutical,Total,Treatment,Unknown,8845
12565,2006,NSW,Hazardous,Contaminated soils,C&D,Landfill,Disposal,327849
12566,2006,NSW,Hazardous,Contaminated soils,C&I,Landfill,Disposal,127497
12567,2006,NSW,Hazardous,Contaminated soils,Total,Landfill,Disposal,455346
12568,2006,NSW,Hazardous,Food-derived hazardous wastes,C&I,Recycling,Recycling,53
12569,2006,NSW,Hazardous,Food-derived hazardous wastes,C&I,Treatment,Unknown,5032
12570,2006,NSW,Hazardous,Food-derived hazardous wastes,Total,Recycling,Recycling,53
12571,2006,NSW,Hazardous,Food-derived hazardous wastes,Total,Treatment,Unknown,5032
12572,2006,NSW,Hazardous,Inorganic chemicals,C&I,Landfill,Disposal,14392
12573,2006,NSW,Hazardous,Inorganic chemicals,C&I,Recycling,Recycling,29351
12574,2006,NSW,Hazardous,Inorganic chemicals,C&I,Treatment,Unknown,36607
12575,2006,NSW,Hazardous,Inorganic chemicals,Total,Landfill,Disposal,14392
12576,2006,NSW,Hazardous,Inorganic chemicals,Total,Recycling,Recycling,29351
12577,2006,NSW,Hazardous,Inorganic chemicals,Total,Treatment,Unknown,36607
12578,2006,NSW,Hazardous,Oils,C&I,Recycling,Recycling,129725
12579,2006,NSW,Hazardous,Oils,C&I,Treatment,Unknown,30878
12580,2006,NSW,Hazardous,Oils,Total,Recycling,Recycling,129725
12581,2006,NSW,Hazardous,Oils,Total,Treatment,Unknown,30878
12582,2006,NSW,Hazardous,Organic chemicals,C&I,Treatment,Unknown,10567
12583,2006,NSW,Hazardous,Organic chemicals,Total,Treatment,Unknown,10567
12584,2006,NSW,Hazardous,Organic solvents,C&I,Recycling,Recycling,340
12585,2006,NSW,Hazardous,Organic solvents,C&I,Treatment,Unknown,4876
12586,2006,NSW,Hazardous,Organic solvents,Total,Recycling,Recycling,340
12587,2006,NSW,Hazardous,Organic solvents,Total,Treatment,Unknown,4876
12588,2006,NSW,Hazardous,Other,C&I,Landfill,Disposal,8401
12589,2006,NSW,Hazardous,Other,C&I,Other disposal,Disposal,18
12590,2006,NSW,Hazardous,Other,C&I,Recycling,Recycling,472
12591,2006,NSW,Hazardous,Other,C&I,Treatment,Unknown,542
12592,2006,NSW,Hazardous,Other,Total,Landfill,Disposal,8401
12593,2006,NSW,Hazardous,Other,Total,Other disposal,Disposal,18
12594,2006,NSW,Hazardous,Other,Total,Recycling,Recycling,472
12595,2006,NSW,Hazardous,Other,Total,Treatment,Unknown,542
12596,2006,NSW,Hazardous,Other miscellaneous,C&I,Recycling,Recycling,10
12597,2006,NSW,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,1686
12598,2006,NSW,Hazardous,Other miscellaneous,Total,Recycling,Recycling,10
12599,2006,NSW,Hazardous,Other miscellaneous,Total,Treatment,Unknown,1686
12600,2006,NSW,Hazardous,Other soil/sludges,C&I,Landfill,Disposal,14790
